X;Y;Z;REF_POINT
-9,119999886;-22,79999924;-15,23999977;10
-9,359999657;-22,5;-15,59999943;10
-9,179999352;-22,55999947;-15,53999996;10
-9,059999466;-22,61999893;-15,42000008;10
-9,059999466;-22,07999992;-15,29999924;10
-9,420000076;-22,55999947;-15,65999985;10
-9,359999657;-22,43999863;-15,35999966;10
-8,579999924;-22,02000046;-15,29999924;10
-8,699999809;-21,89999962;-15,65999985;10
-8,579999924;-22,07999992;-15,53999996;10
-8,93999958;-21,95999908;-15,77999973;10
-8,819999695;-21,77999878;-15,71999931;10
-8,760000229;-22,13999939;-15,47999954;10
-9,179999352;-22,8599987;-15,8399992;10
-9,359999657;-22,8599987;-15,71999931;10
-9,479999542;-22,79999924;-15,8399992;10
-9,359999657;-22,79999924;-15,17999935;10
-9,119999886;-22,5;-15,29999924;10
-9,059999466;-22,55999947;-15,05999947;10
-8,760000229;-22,8599987;-15,17999935;10
-8,819999695;-22,61999893;-15,35999966;10
-8,93999958;-22,55999947;-15,8399992;10
-9,179999352;-22,55999947;-15,42000008;10
-9,359999657;-22,19999886;-15,65999985;10
-9,119999886;-22,07999992;-15,29999924;10
-8,880000114;-22,19999886;-15,59999943;10
-9;-22,31999969;-15,53999996;10
-8,93999958;-22,37999916;-15,29999924;10
-8,819999695;-22,5;-15,77999973;10
-9;-22,43999863;-15,8399992;10
-9,719999313;-22,5;-15,53999996;10
-9,359999657;-22,5;-15,77999973;10
-9,300000191;-22,5;-15,89999962;10
-8,880000114;-21,29999924;-15,59999943;10
-9,300000191;-21,95999908;-15,11999989;10
-9,059999466;-21,77999878;-15,47999954;10
-9,059999466;-22,5;-15,65999985;10
-9,300000191;-22,5;-15,8399992;10
0,419999987;-12,77999973;-22,07999992;11
-1,379999995;-17,27999878;-19,8599987;11
-2,220000029;-22,13999939;-18,89999962;11
-1,799999952;-21,60000038;-19,37999916;11
-1,799999952;-21,29999924;-19,61999893;11
-1,799999952;-21,47999954;-19,8599987;11
-1,860000014;-21,3599987;-19,61999893;11
-1,379999995;-21,42000008;-19,8599987;11
-1,5;-21,23999977;-19,55999947;11
-2,039999962;-21,84000015;-19,68000031;11
-2,220000029;-21,65999985;-19,61999893;11
-1,679999948;-21,18000031;-19,73999977;11
-1,559999943;-21,05999947;-19,79999924;11
-1,9799999;-21,47999954;-19,37999916;11
-2,099999905;-21,84000015;-19,26000023;11
-1,620000005;-22,02000046;-19,31999969;11
-1,5;-21,42000008;-19,73999977;11
-1,199999928;-21,18000031;-19,73999977;11
-1,25999999;-21,29999924;-19,68000031;11
-1,679999948;-21,65999985;-19,26000023;11
-1,860000014;-21,42000008;-19,26000023;11
-1,559999943;-21,29999924;-19,68000031;11
-1,860000014;-21,42000008;-19,79999924;11
-1,679999948;-21,23999977;-19,79999924;11
-1,620000005;-21,77999878;-19,61999893;11
-2,039999962;-21,84000015;-19,68000031;11
-1,919999957;-21,89999962;-19,68000031;11
-1,9799999;-21,60000038;-19,5;11
-1,9799999;-21,29999924;-19,37999916;11
-1,559999943;-21,29999924;-19,5;11
-1,439999938;-20,81999969;-19,8599987;11
-1,5;-21,05999947;-20,03999901;11
-2,159999847;-21,84000015;-19,55999947;11
-1,860000014;-21,71999931;-19,5;11
-1,25999999;-22,02000046;-19,55999947;11
-1,439999938;-21,3599987;-19,68000031;11
-1,74000001;-21;-19,19999886;11
-1,799999952;-21,18000031;-19,02000046;11
-1,5;-21,71999931;-19,43999863;11
-1,860000014;-21,53999901;-19,97999954;11
4,019999981;-20,21999931;-18,11999893;12
3,659999847;-20,10000038;-18,53999901;12
3,299999952;-21,05999947;-17,87999916;12
2,75999999;-21,53999901;-18,3599987;12
3,119999886;-21;-18,77999878;12
3,299999952;-21,23999977;-18,11999893;12
3,299999952;-21,65999985;-18;12
3,119999886;-21,23999977;-17,81999969;12
2,939999819;-21,65999985;-18,23999977;12
2,879999876;-21,65999985;-18,29999924;12
3,359999895;-21,77999878;-18,47999954;12
2,879999876;-21,47999954;-18,89999962;12
2,819999933;-21,77999878;-18,60000038;12
2,700000048;-21,65999985;-18,65999985;12
2,879999876;-21,05999947;-18,53999901;12
3,119999886;-21,29999924;-18,18000031;12
2,879999876;-21,89999962;-18,77999878;12
