@relation RFKON_train
@attribute 4c:5e:0c:71:a8:bf_RFKON2014-Mesh numeric
@attribute d4:ca:6d:bc:1d:73_RFKON2014-Mesh numeric
@attribute 18:28:61:13:0d:9d_EROGLU numeric
@attribute 00:26:5a:52:0b:8c_RFKON_115 numeric
@attribute 18:28:61:58:78:6a_Dlink_DAP-1360 numeric
@attribute 4c:5e:0c:6f:20:b2_RFKON2014-Mesh numeric
@attribute 64:66:b3:d0:4a:8d_Cisco_KRD numeric
@attribute dc:02:8e:c2:23:52_ILKSEM numeric
@attribute 4c:5e:0c:70:52:5a_RFKON2014-Mesh numeric
@attribute 18:28:61:9e:ab:5c_MMD numeric
@attribute 4c:5e:0c:6f:20:fa_RFKON2014-Mesh numeric
@attribute c8:6c:87:46:62:1c_ZyXEL8908bS3 numeric
@attribute e4:8d:8c:20:4d:c1_UPLAT numeric
@attribute 18:28:61:c7:6b:67_inonet numeric
@attribute d4:ca:6d:c9:f1:c5_RFKON2014-Mesh numeric
@attribute 4c:5e:0c:71:aa:15_RFKON2014-Mesh numeric
@attribute 04:18:d6:3e:4d:9f_ESOGU-WIFI numeric
@attribute 18:28:61:1c:0b:69_EVOSOFT numeric
@attribute 18:28:61:c7:6b:40_evarobot_wifi numeric
@attribute 98:fc:11:d7:73:e4_inonet-104 numeric
@attribute 18:28:61:72:86:cc_isimbulamadimp numeric
@attribute 'c0:4a:00:0f:03:51_BilTAY Teknoloji' numeric
@attribute 4c:5e:0c:23:44:33_RFKON2014-Mesh numeric
@attribute 08:37:3d:c7:8d:ea_B.B. numeric
@attribute 06:18:d6:c2:98:24_inonet-alt numeric
@attribute 04:18:d6:c1:98:24_inonet-alt numeric
@attribute 04:18:d6:c1:98:24_inonet numeric
@attribute 06:18:d6:c2:98:24_inonet numeric
@attribute 88:e3:ab:57:c1:14_VINNWiFi-c114 numeric
@attribute 4c:5e:0c:6f:73:41_feniks-2 numeric
@attribute 64:70:02:a4:35:04_regulateurrestaurant numeric
@attribute 'ba:b4:2e:cd:29:8a_BLU LIFE PLAY' numeric
@attribute e8:37:7a:6c:7f:55_TTNET_ZyXEL_CA3E numeric
@attribute c8:d7:19:bc:98:31_ numeric
@attribute 38:2d:d1:3e:15:9d_isimbulamadimxx numeric
@attribute '3c:33:00:50:6c:77_RC Leading-506c77' numeric
@attribute e4:8d:8c:95:5c:60_evarobot_wifi numeric
@attribute REF_POINT {1,6,7,8,9,10,11,12,50,51,52,53,54}

@data
-77,-68,100,100,100,-58,100,-62,-32,-64,-69,100,-77,100,-64,-38,100,-51,100,100,100,-55,-65,100,100,100,-58,-70,100,100,100,100,100,-76,100,100,100,50
-77,-69,100,100,100,-62,-77,-62,-32,-64,100,100,100,100,-60,-38,100,-49,100,100,100,-54,-72,100,100,100,-57,-71,100,100,100,100,100,-76,100,100,-78,50
-78,-69,100,100,100,-59,-80,-63,-32,-64,-69,100,100,100,100,-38,100,-50,100,100,100,-54,100,100,100,100,-57,-72,100,100,100,100,100,-76,100,100,-77,50
-77,-68,100,-88,100,100,100,-62,-31,-64,100,100,-78,100,-62,-38,100,-49,100,100,100,-54,100,100,100,100,-58,-72,100,100,100,100,100,100,100,100,-74,50
100,-69,100,100,100,-60,100,-58,-36,-64,-69,100,-76,100,-61,-37,100,-51,100,100,100,-54,100,100,100,100,-58,-70,100,100,100,100,100,-75,100,100,100,50
100,100,100,100,100,-63,100,-58,-32,-64,100,100,100,100,-60,-38,100,-51,100,100,100,-54,100,100,100,100,-53,-69,100,100,100,100,100,100,100,100,100,50
100,-67,100,100,100,-76,100,100,-34,-66,-74,100,-72,100,-59,-40,100,-49,100,100,100,-53,100,100,100,100,-50,-68,100,100,100,100,100,-79,100,100,-73,9
100,-66,100,100,100,-49,100,100,-36,100,100,100,-69,100,-57,-40,100,-49,100,100,100,-53,100,100,100,100,-51,-68,100,100,100,100,100,100,100,100,100,9
-77,-66,100,100,100,-51,100,100,-35,100,-71,100,100,100,-58,-39,100,-48,100,100,100,-53,-77,100,100,100,-51,-68,100,100,100,100,100,100,100,100,100,9
100,-64,100,100,100,-49,100,-71,-35,-69,-70,100,-73,100,-59,-39,100,-49,100,100,100,-54,100,100,100,100,-51,-69,100,100,100,100,100,-74,100,100,-76,9
-77,-66,100,100,-87,-48,-87,-68,-35,-67,-69,100,-74,100,-58,-39,100,-49,100,100,100,-54,-74,100,100,100,-56,-69,100,100,100,100,100,100,100,100,-73,9
-77,-67,-89,100,100,-51,100,-69,-33,-69,-70,100,-73,100,100,-40,100,-50,100,100,100,-50,100,100,100,100,-53,-69,100,100,100,100,100,-73,100,100,-71,9
100,-67,100,100,100,-49,100,-70,-35,-69,100,100,100,100,100,-39,100,-49,100,100,100,-49,100,100,100,100,-55,-69,100,100,100,100,100,100,100,100,-73,9
100,-67,100,100,100,-49,-87,-73,-69,-67,-69,100,100,100,-59,-41,100,-49,100,100,100,-53,100,100,100,100,-51,-68,100,100,100,100,100,-76,100,100,-72,9
100,-67,-90,100,-86,-54,100,-68,-35,-67,-70,100,100,100,100,-39,100,-48,100,100,100,-54,-78,100,100,100,-55,-69,100,100,100,100,100,-74,100,100,-73,9
100,100,100,100,100,-51,100,-68,-36,-67,-69,100,-74,100,100,-39,100,-48,100,100,100,-54,-77,100,100,100,-57,-68,100,100,100,100,100,-73,100,100,-72,9
100,-68,100,100,100,-50,-86,-70,-35,-65,-70,100,-71,100,-60,-39,100,-49,100,100,100,-54,100,100,100,100,-50,-68,100,100,100,100,100,-73,100,100,-68,9
100,-67,100,-85,100,-50,100,-67,-35,-69,-70,100,-73,100,-60,-39,100,-48,100,100,100,-54,100,100,100,100,-50,-68,100,100,100,100,100,-75,100,100,-71,9
-74,-66,100,100,100,-49,100,-69,-35,-67,-71,100,-74,100,-60,-40,100,-48,100,100,100,-54,100,100,100,100,-51,-68,100,100,100,100,100,-76,100,100,-71,9
100,-67,-87,100,100,-50,100,-70,-35,-68,-71,100,-71,100,-57,-39,100,-48,100,100,100,-51,-78,100,100,100,-51,-68,100,100,100,100,100,-75,100,100,-69,9
-77,-68,100,-88,100,-48,100,-70,-35,-64,-69,100,-74,100,-61,-39,100,-49,100,100,100,-53,-75,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-76,9
-74,-72,100,-84,100,-48,100,-64,-33,-69,-69,100,100,100,-67,-40,100,-48,100,100,100,-55,100,100,100,100,-55,-68,100,100,100,100,100,-77,100,100,-73,9
100,-72,100,100,100,-47,-83,-70,-32,-67,-70,100,-72,100,-62,-41,100,-48,100,100,100,-53,-73,100,100,100,-58,-69,100,100,100,100,100,-70,100,100,-73,9
100,-67,100,100,100,100,100,-63,-32,-66,-68,100,-76,100,-61,-40,100,-48,100,100,100,-54,-74,100,100,100,-56,-68,100,100,100,100,100,-78,100,100,-71,9
-77,-69,100,-86,100,-50,100,-64,-32,100,-69,100,-77,100,-59,-41,100,-48,100,100,100,-54,-70,100,100,100,-67,-68,100,100,100,100,100,100,100,100,-72,9
100,100,100,-87,100,-50,100,-64,-31,-68,-68,100,100,100,-61,-40,100,-47,100,100,100,-54,100,100,100,100,-58,-68,100,100,100,100,100,100,100,100,100,9
100,-64,100,-85,100,-50,100,-64,-33,100,-68,100,-77,100,-59,-39,100,-47,100,100,100,-55,-73,100,100,100,-57,-68,100,100,100,100,100,100,100,100,-74,9
100,-66,100,100,100,-50,100,-64,-32,-68,-69,100,100,100,-57,-40,100,-48,100,100,100,-54,-75,100,100,100,-52,-68,100,100,100,100,100,-75,100,100,-72,9
100,-66,100,100,100,-50,100,-64,-32,100,-68,100,100,100,-58,-41,100,-48,100,100,100,-55,-77,100,100,100,-51,-68,100,100,100,100,100,-77,100,100,-68,9
100,-67,100,100,100,-49,100,-63,-34,-67,-68,100,-77,100,-59,-41,100,-48,100,100,100,-55,100,100,100,100,-55,-69,100,100,100,100,100,100,100,100,100,9
-76,-67,100,100,100,-49,100,-66,-32,-68,100,100,100,100,100,-40,100,-48,100,100,100,-54,-73,100,100,100,-56,-69,100,100,100,100,100,-76,100,100,-72,9
100,-67,100,100,100,-49,100,-62,-32,100,100,100,100,100,-58,-40,100,-48,100,100,100,-47,100,100,100,100,-56,-68,100,100,100,100,100,100,100,100,-72,9
100,100,100,-83,100,-50,100,-65,-35,-61,100,100,100,100,-59,-40,100,-47,100,100,100,-55,100,100,100,100,-56,-62,100,100,100,100,100,100,100,100,-73,9
-76,-66,100,100,-86,-49,100,100,-32,-68,100,100,100,100,-60,-40,100,-48,100,100,100,-54,-72,100,100,100,-54,-69,100,100,100,100,100,-77,100,100,-73,9
100,100,100,100,-85,-49,-84,-68,-32,-67,100,100,-77,100,-60,-39,100,-48,100,100,100,-55,100,100,100,100,-58,-68,100,100,100,100,100,-76,100,100,-72,9
100,-67,100,100,100,-49,-85,-67,-32,-66,-69,100,-77,100,-59,-39,100,-48,100,100,100,-55,100,100,100,100,-51,-68,100,100,100,100,100,-75,100,100,-69,9
100,100,100,100,100,-51,-84,100,-32,-67,-68,100,100,100,-59,-39,100,-48,100,100,100,-55,-72,100,100,100,-54,-68,100,100,100,100,100,100,100,100,-73,9
-76,-68,100,-70,-84,-49,-84,-65,-32,-67,-73,100,-77,100,100,-39,100,-48,100,100,100,-56,-72,100,100,100,-50,-69,100,100,100,100,100,-73,100,100,-69,9
100,-66,100,100,100,-50,100,-65,-32,-68,-68,100,100,100,-59,-38,100,-48,100,100,100,-56,-72,100,100,100,-50,-68,100,100,100,100,100,-75,100,100,-72,9
100,-67,-88,-86,-84,-49,100,-67,-31,-70,-69,100,100,100,-61,-39,100,-48,100,100,100,-55,-73,100,100,100,-52,-68,100,100,100,100,100,-77,100,100,-71,9
100,-67,100,100,100,-49,100,-65,-33,-69,-68,100,100,100,-61,-39,100,-48,100,100,100,-54,-73,100,100,100,-48,-69,100,100,100,100,100,100,100,100,-71,9
100,-66,100,100,100,-50,100,-63,-32,100,100,100,100,100,-58,-39,100,-48,100,100,100,-56,100,100,100,100,-52,-69,100,100,100,100,100,100,100,100,-71,9
100,-71,100,100,100,-50,100,100,100,100,100,100,100,100,-59,-38,100,-48,100,100,100,-55,100,100,100,100,-52,-69,100,100,100,100,100,100,100,100,100,9
-76,-67,100,100,100,-50,-85,-70,-32,100,-69,100,100,100,-60,-39,100,-48,100,100,100,-55,-71,100,100,100,-49,-69,100,100,100,100,100,100,100,100,100,9
100,-66,100,100,100,-48,100,-67,-32,100,-70,100,100,100,100,-38,100,-48,100,100,100,-55,100,100,100,100,-53,-69,100,100,100,100,100,-74,100,100,-72,9
-76,-66,100,100,100,-48,100,100,-32,100,100,100,100,100,-59,-39,100,-48,100,100,100,-56,-79,100,100,100,-53,-60,100,100,100,100,100,-77,100,100,-72,9
-76,-66,100,100,100,-47,100,100,-32,100,100,100,100,100,-59,-39,100,-48,100,100,100,-54,-78,100,100,100,-51,-68,100,100,100,100,100,100,100,100,-71,9
-76,-66,100,100,100,-47,-85,-65,-32,-69,100,100,100,100,-58,-39,100,-48,100,100,100,-56,-78,100,100,100,-51,-68,100,100,100,100,100,100,100,100,100,9
100,-68,100,100,-83,-51,100,100,-32,-69,100,100,-77,100,-58,-39,100,-48,100,100,100,-56,100,100,100,100,-52,-68,100,100,100,100,100,-74,100,100,-72,9
100,-66,100,100,100,-69,-84,-63,-32,-69,-69,100,100,100,-58,-39,100,-48,100,100,100,-56,-78,100,100,100,-57,-69,100,100,100,100,100,-77,100,100,-71,9
100,-67,100,100,100,-51,100,100,-32,-70,100,100,100,100,-59,-38,100,-48,100,100,100,-56,100,100,100,100,-54,-68,100,100,100,100,100,-76,100,100,-67,9
100,100,-89,-87,100,-49,100,-67,-33,-68,-69,100,-76,100,-59,-38,100,-48,100,100,100,-56,-80,100,100,100,-51,-68,100,100,100,100,100,100,100,100,-67,9
100,-66,100,100,100,-48,-84,-64,-32,-68,-69,100,100,100,-59,-39,100,-48,100,100,100,-57,-79,100,100,100,-53,-68,100,100,100,100,100,-77,100,100,-72,9
100,-66,100,100,100,-48,100,-66,-32,-68,-69,100,-77,100,-60,-39,100,-48,100,100,100,-56,100,100,100,100,-54,-68,100,100,100,100,100,100,100,100,-73,9
100,-66,100,100,100,-52,100,-65,-32,-70,-69,100,100,100,-59,-38,100,-48,100,100,100,100,-78,100,100,100,-54,-68,100,100,100,100,100,100,100,100,100,9
-75,-66,100,-88,100,-47,100,-65,-32,-70,-70,100,-77,100,-59,-39,100,-48,100,100,100,-56,-79,100,100,100,-51,-68,100,100,100,100,100,100,100,100,100,9
-75,-65,100,100,100,-47,100,-64,-32,100,-69,100,100,100,-59,-39,100,-48,100,100,100,-56,-78,100,100,100,-54,-69,100,100,100,100,100,100,100,100,100,9
100,-66,100,100,100,-47,100,-68,-32,-71,-69,100,100,100,-58,-38,100,-46,100,100,100,-56,100,100,100,100,-49,-68,100,100,100,100,100,100,100,100,100,9
100,-67,100,100,100,-51,100,-64,-34,100,100,100,100,100,-58,-38,100,-48,100,100,100,-56,100,100,100,100,-53,-68,100,100,100,100,100,100,100,100,100,9
100,-66,100,100,100,-47,100,-67,100,100,-70,100,100,100,-59,-39,100,-48,100,100,100,-57,-79,100,100,100,-54,-66,100,100,100,100,100,100,100,100,-72,9
100,-66,100,100,-84,-48,100,-66,-32,-69,-69,100,-77,100,-59,-39,100,-48,100,100,100,-57,-79,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-71,9
-72,-67,100,100,-84,-47,100,-67,-32,-70,100,100,100,100,-61,-39,100,-48,100,100,100,-56,100,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-73,9
100,-67,100,100,100,-47,100,100,-33,-70,100,100,100,100,-59,-40,100,-48,100,100,100,100,-79,100,100,100,-50,-68,100,100,100,100,100,100,100,100,100,9
100,100,100,100,100,-47,100,-67,-32,-70,100,100,-76,100,-59,-40,100,-48,100,100,100,-57,100,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-73,9
100,-67,100,100,100,-51,100,100,-32,100,100,100,100,100,-59,-39,100,-48,100,100,100,-56,100,100,100,100,-54,-69,100,100,100,100,100,100,100,100,-72,9
-76,-73,100,100,100,100,100,100,-32,-70,-70,100,100,100,-59,-39,100,-46,100,100,100,-57,100,100,100,100,-54,-68,100,100,100,100,100,-77,100,100,-72,9
100,-68,100,100,100,-51,100,100,-32,100,-74,100,-77,100,-59,-39,100,-45,100,100,100,-56,100,100,100,100,-55,-69,100,100,100,100,100,-77,100,100,-72,9
100,-67,100,100,-83,-47,100,-66,-32,-70,-69,100,100,100,-59,-39,100,-48,100,100,100,-56,-81,100,100,100,-55,-69,100,100,100,100,100,-77,100,100,-72,9
-75,-68,100,-85,100,-47,100,-64,-32,-69,-70,100,100,100,-59,-38,100,-47,100,100,100,-56,-80,100,100,100,-55,-69,100,100,100,100,100,100,100,100,-72,9
100,100,100,100,100,-48,100,-65,-32,-69,-69,100,-77,100,-61,-39,100,-46,100,100,100,-56,100,100,100,100,-50,-69,100,100,100,100,100,100,100,100,-72,9
-75,-67,100,100,100,-48,100,100,-32,100,-70,100,100,100,-59,-39,100,-48,100,100,100,-56,-79,100,100,100,-54,-69,100,100,100,100,100,100,100,100,-72,9
100,-67,100,100,100,-48,100,-66,-32,100,-68,100,100,100,-60,-39,100,-48,100,100,100,-57,100,100,100,100,-54,-68,100,100,100,100,100,100,100,100,-72,9
100,-67,100,100,100,-51,100,100,-32,-69,100,100,-77,100,-60,-39,100,-48,100,100,100,-56,100,100,100,100,-50,-69,100,100,100,100,100,-79,100,100,100,9
100,100,100,100,100,-47,100,-60,-33,-71,-69,100,-77,100,-60,-38,100,-47,100,100,100,-56,100,100,100,100,-54,-70,100,100,100,100,100,100,100,100,-71,9
100,100,100,100,100,-47,100,-67,-34,-71,-69,100,100,100,-60,-38,100,-48,100,100,100,-57,100,100,100,100,-54,-69,100,100,100,100,100,-77,100,100,-72,9
100,100,100,100,100,-47,100,-64,-32,100,100,100,100,100,-61,-39,100,-45,100,100,100,-57,-82,100,100,100,-54,-69,100,100,100,100,100,100,100,100,100,9
100,100,100,100,100,-47,100,100,-32,100,100,100,100,100,-59,-39,100,-46,100,100,100,-57,100,100,100,100,-51,-68,100,100,100,100,100,100,100,100,100,9
100,-68,100,-88,100,-47,100,-64,-34,-69,-69,100,100,100,-60,-39,100,-48,100,100,100,-57,-78,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-72,9
-75,100,100,100,100,-48,100,-64,-32,-68,-70,100,100,100,-60,-39,100,-48,100,100,100,-57,100,100,100,100,-54,-69,100,100,100,100,100,100,100,100,-72,9
100,-67,100,100,100,-50,100,-64,-32,100,-70,100,-76,100,-60,-39,100,-48,100,100,100,-56,-72,100,100,100,-55,-69,100,100,100,100,100,-77,100,100,-73,9
100,-66,100,100,100,-47,100,-64,-32,-70,100,100,100,100,100,-39,100,-48,100,100,100,-57,-72,100,100,100,-50,-68,100,100,100,100,100,100,100,100,-71,9
100,100,100,100,-87,-49,-81,-67,-24,-69,100,100,-66,100,-65,-41,100,-66,100,100,100,-54,-78,100,100,100,-57,-65,100,100,100,100,100,-76,100,100,-81,54
100,-69,100,100,100,-50,100,-67,-23,100,-76,100,-66,100,-66,-38,100,-64,100,100,100,-54,-78,100,100,100,-57,-67,100,100,100,100,100,-75,100,100,-83,54
-72,-69,-90,-80,100,-50,-79,-70,-24,-68,-75,100,100,100,-67,-40,100,-63,100,100,100,-54,-82,100,100,100,-56,-67,100,100,100,100,100,100,100,100,-82,54
-72,-69,-89,-85,100,-49,-80,-65,-23,-69,-76,100,-67,100,-68,-39,100,-63,100,100,100,-54,-81,100,100,100,-56,-68,100,100,100,100,100,-72,100,100,-79,54
-71,100,100,-85,-88,-48,-81,-65,-24,-70,-74,100,-67,100,-68,-40,100,-62,100,100,100,-54,-79,100,100,100,-56,-67,100,100,100,100,100,-72,100,100,-82,54
100,-70,100,-87,100,-48,-82,-64,-24,-70,100,100,-67,100,-68,-38,100,-65,100,100,100,-55,100,100,100,100,-57,-67,100,100,100,100,100,-73,100,100,-82,54
100,-70,100,-87,100,-49,-80,-64,-24,-69,-74,100,-68,100,-68,-38,100,-64,100,100,100,-55,-78,100,100,100,-57,-66,100,100,100,100,100,100,100,100,-84,54
-72,-68,100,-86,-92,-49,-81,-66,-24,-69,-75,100,-63,100,-69,-39,100,-65,100,100,100,-50,-79,100,100,100,-63,-67,100,100,100,100,100,-73,100,100,-83,54
100,100,100,100,100,-49,100,-64,-24,-70,100,100,-65,100,-68,100,100,-65,100,100,100,-54,100,100,100,100,-57,-67,100,100,100,100,100,100,100,100,100,54
100,100,100,100,100,-51,-79,-65,-24,100,100,100,100,100,-68,-39,100,100,100,100,100,-54,100,100,100,100,-57,-67,100,100,100,100,100,100,100,100,100,54
100,-71,100,-84,-87,-49,100,-64,-23,100,-74,100,-65,100,-68,-39,100,100,100,100,100,-54,100,100,100,100,-58,-68,100,100,100,100,100,100,100,100,100,54
-72,100,100,100,100,-73,100,-64,-27,-68,-74,100,-66,100,-66,-39,100,-64,100,100,100,-54,100,100,100,100,-56,-67,100,100,100,100,100,-76,100,100,-82,54
-72,-69,100,100,-85,-48,-79,100,-27,-70,-74,100,-67,100,-71,-39,100,-63,100,100,100,-53,-79,100,100,100,-58,-67,100,100,100,100,100,-76,100,100,-78,54
100,100,100,100,100,-49,100,-65,-24,-71,-76,100,-66,100,-67,-39,100,-64,100,100,100,-53,-77,100,100,100,-57,-67,100,100,100,100,100,-75,100,100,100,54
-71,-72,100,-90,100,-48,-80,-65,-24,-72,-77,100,-66,100,-68,-41,100,-63,100,100,100,-54,-79,100,100,100,-57,-66,100,100,100,100,100,-73,100,100,-84,54
100,-71,100,100,100,-49,-78,-59,-24,-71,100,100,-66,100,-70,-38,100,-63,100,100,100,-54,-78,100,100,100,-58,-66,100,100,100,100,100,100,100,100,-80,54
100,-71,100,100,-88,-48,-80,-59,-24,-71,100,100,-67,100,-71,-37,100,-63,100,100,100,-48,-81,100,100,100,-57,-66,100,100,100,100,100,-76,100,100,-80,54
100,-70,100,-86,-86,-48,100,-65,-24,-70,-75,100,-66,100,-68,-38,100,-62,100,100,100,-53,-77,100,100,100,-60,-65,100,100,100,100,100,-71,100,100,-79,54
-72,100,100,100,100,-50,-78,-66,-24,-71,100,100,100,100,-70,-38,100,-63,100,100,100,-49,100,100,100,100,-59,-65,100,100,100,100,100,100,100,100,-78,54
100,-68,100,100,100,-49,-79,-66,-24,-72,-74,100,-66,100,-70,-38,100,-62,100,100,100,-54,-78,100,100,100,-58,-66,100,100,100,100,100,-77,100,100,-79,54
100,-70,100,100,100,-48,-80,-66,-24,-70,-75,100,-66,100,-66,-38,100,-62,100,100,100,-50,100,100,100,100,-56,-66,100,100,100,100,100,-74,100,100,-80,54
-72,100,100,100,100,-48,100,-66,-24,-71,100,100,-66,100,-67,-37,100,-63,100,100,100,-54,-77,100,100,100,-62,-67,100,100,100,100,100,-77,100,100,-80,54
-72,-68,100,-86,-86,-47,100,100,-24,-70,-74,100,-66,100,-67,-38,100,-63,100,100,100,-53,-79,100,100,100,-56,-66,100,100,100,100,100,-77,100,100,-81,54
-72,-69,100,-83,-86,-48,-79,-66,-24,-70,-74,100,-66,100,-64,-38,100,-64,100,100,100,-54,100,100,100,100,-57,-66,100,100,100,100,100,-77,100,100,-82,54
-71,-68,100,100,100,-48,-79,-65,-23,-69,-76,100,-66,100,-68,-38,100,-65,100,100,100,-53,-78,100,100,100,-58,-67,100,100,100,100,100,-74,100,100,-82,54
-71,-67,100,-84,100,-48,-79,-66,-24,-69,100,100,100,100,-66,-41,100,-64,100,100,100,-53,-78,100,100,100,-57,-67,100,100,100,100,100,100,100,100,-82,54
100,100,100,100,100,-48,-80,-66,-24,-68,-74,100,-66,100,-64,-39,100,-63,100,100,100,-53,-77,100,100,100,-58,-65,100,100,100,100,100,100,100,100,100,54
100,100,100,100,100,-48,100,-67,-71,100,100,100,100,100,100,-39,100,-64,100,100,100,-53,100,100,100,100,-55,-66,100,100,100,100,100,100,100,100,100,54
100,100,100,100,100,-48,100,100,-24,100,-78,100,100,100,100,-39,100,-65,100,100,100,-48,100,100,100,100,-57,-67,100,100,100,100,100,100,100,100,100,54
-72,-69,-89,-85,100,-48,100,-65,-24,-70,-75,100,-66,100,-69,-39,100,-64,100,100,100,-49,100,100,100,100,-56,-68,100,100,100,100,100,-76,100,100,-84,54
-70,-68,-89,100,100,-48,-80,-67,-24,100,-75,100,100,100,-70,-41,100,-65,100,100,100,-53,-78,100,100,100,-57,-66,100,100,100,100,100,-74,100,100,100,54
-72,-68,100,-84,100,-48,100,-67,-24,-68,-74,100,-67,100,-70,-39,100,-63,100,100,100,-54,100,100,100,100,-57,-67,100,100,100,100,100,-74,100,100,-77,54
-73,100,100,-84,100,-49,100,-66,-24,-69,100,100,-67,100,-71,-40,100,-65,100,100,100,-54,100,100,100,100,-58,-66,100,100,100,100,100,-74,100,100,-81,54
100,-67,100,100,100,-49,-80,-67,-24,-69,100,-93,-66,100,-72,-40,100,-63,100,100,100,-55,-80,100,100,100,-57,-66,100,100,100,100,100,-75,100,100,-81,54
100,-68,100,-83,100,-48,-81,-65,-24,-69,100,100,-66,100,-72,-40,100,-64,100,100,100,-55,-80,100,100,100,-57,-64,100,100,100,100,100,-73,100,100,100,54
-71,-68,100,-84,100,-48,100,-68,-24,-69,100,100,-66,100,-73,-40,100,-63,100,100,100,-49,100,100,100,100,-57,-67,100,100,100,100,100,-75,100,100,-82,54
-73,100,-89,-85,100,-48,-81,-66,-24,-69,-74,100,100,100,-72,-39,100,-63,100,100,100,-49,-80,100,100,100,-56,-67,100,100,100,100,100,-75,100,100,-80,54
100,-67,100,100,100,-48,-80,-65,-24,-69,-72,100,-66,100,-73,-39,100,-64,100,100,100,-49,100,100,100,100,-57,-66,100,100,100,100,100,-74,100,100,-81,54
-73,-68,100,-80,100,-48,-80,-66,-24,-71,-73,100,-66,100,-71,-39,100,-63,100,100,100,-49,-79,100,100,100,-58,-67,100,100,100,100,100,-76,100,100,-82,54
-72,-66,100,100,100,-48,100,-66,-23,-68,-72,100,-66,100,-73,-39,100,-64,100,100,100,-54,-78,100,100,100,-57,-65,100,100,100,100,100,-77,100,100,-78,54
-72,-69,100,100,100,-49,-79,-67,-24,100,-72,100,-66,100,-71,-39,100,-67,100,100,100,-54,100,100,100,100,-56,-67,100,100,100,100,100,-78,100,100,-83,54
100,-65,-89,-87,100,-49,-79,-66,-24,-69,-73,-87,-71,100,-68,-39,100,-66,100,100,100,-50,-78,100,100,100,-57,-66,100,100,100,100,100,100,100,100,-84,54
-74,-70,-89,-84,100,-48,100,-65,-23,-69,-74,-89,-66,100,-68,-40,100,-63,100,100,100,-54,-78,100,100,100,-58,-67,100,100,100,100,100,-77,100,100,-81,54
100,-68,100,100,100,-49,100,-68,-25,-69,-74,100,-66,100,-72,-39,100,-67,100,100,100,-53,-77,100,100,100,-57,-67,100,100,100,100,100,100,100,100,-79,54
100,-69,100,100,100,-50,100,-66,-24,100,100,100,-66,100,-73,-39,100,100,100,100,100,-53,-78,100,100,100,-60,-67,100,100,100,100,100,100,100,100,100,54
-73,-68,100,100,100,100,100,-65,-24,100,-75,100,100,100,-72,-39,100,-66,100,100,100,-54,-78,100,100,100,-60,-67,100,100,100,100,100,100,100,100,100,54
100,100,100,-86,100,-49,100,-65,-24,100,-74,100,-67,100,-73,-40,100,100,100,100,100,-51,100,100,100,100,-58,-67,100,100,100,100,100,100,100,100,100,54
100,-65,-89,-85,100,-49,100,-66,-24,-68,-75,100,-66,100,-69,-39,100,-66,100,100,100,-55,-78,100,100,100,-56,-67,100,100,100,100,100,100,100,100,-78,54
-72,-68,100,-84,100,-48,-81,-68,-24,-69,-74,100,-66,100,-72,-40,100,-66,100,100,100,-49,-78,100,100,100,-56,-67,100,100,100,100,100,-76,100,100,-80,54
-71,-67,100,100,100,-49,-80,-68,-24,100,100,-87,-65,100,100,-39,100,-66,100,100,100,-54,-79,100,100,100,-58,-67,100,100,100,100,100,-73,100,100,-79,54
-76,-69,100,100,100,-49,100,-66,-24,-68,100,100,-62,100,-74,-39,100,-66,100,100,100,-54,100,100,100,100,-55,-67,100,100,100,100,100,-73,100,100,-80,54
-72,100,100,-81,100,-49,-80,-67,-24,-69,-75,100,-66,100,-72,-40,100,-66,100,100,100,100,-80,100,100,100,-56,-67,100,100,100,100,100,-74,100,100,-78,54
100,-67,100,100,100,-48,-80,-68,-24,-68,-76,100,-66,100,-71,-40,100,-66,100,100,100,-54,-79,100,100,100,-57,-66,100,100,100,100,100,-74,100,100,-80,54
100,-68,100,100,100,-49,100,-66,-24,100,-74,100,100,100,-72,-38,100,-66,100,100,100,-54,-78,100,100,100,-57,-67,100,100,100,100,100,-73,100,100,100,54
100,100,100,-83,100,-50,100,-67,-24,-69,-76,100,-66,100,-71,-38,100,-66,100,100,100,-54,-80,100,100,100,-57,-66,100,100,100,100,100,100,100,100,-79,54
-72,-68,100,100,100,-49,100,-66,-24,-70,100,100,100,100,-66,-39,100,-66,100,100,100,-51,-77,100,100,100,-57,-67,100,100,100,100,100,100,100,100,-81,54
100,-68,100,-83,100,-48,100,100,-24,-69,100,100,-64,100,-69,-39,100,-65,100,100,100,-53,100,100,100,100,-57,-66,100,100,100,100,100,-77,100,100,-82,54
100,-68,100,-84,100,-48,-80,-67,-24,-69,-74,100,-66,100,-68,-39,100,-71,100,100,100,-54,100,100,100,100,-57,-66,100,100,100,100,100,-77,100,100,-84,54
-72,-67,-86,-84,100,-49,-80,-65,-24,-68,-75,100,-66,100,-68,-39,100,-66,100,100,100,-53,100,100,100,100,-57,-66,100,100,100,100,100,-74,100,100,100,54
