06:18:d6:c2:98:24_inonet,04:18:d6:c1:98:24_inonet,4c:5e:0c:6f:20:b2_RFKON2014-Mesh,d4:ca:6d:c9:f1:c5_RFKON2014-Mesh,18:28:61:9e:ab:5c_MMD,4c:5e:0c:70:52:5a_RFKON2014-Mesh,c0:4a:00:0f:03:51_BilTAY Teknoloji,dc:02:8e:c2:23:52_ILKSEM,4c:5e:0c:71:aa:15_RFKON2014-Mesh,c4:6e:1f:58:40:d2_DLink_D01,d4:ca:6d:bc:1d:73_RFKON2014-Mesh,4c:5e:0c:23:44:33_RFKON2014-Mesh,4c:5e:0c:71:a8:bf_RFKON2014-Mesh,4c:5e:0c:6f:20:fa_RFKON2014-Mesh,18:28:61:1c:0b:69_EVOSOFT,e4:8d:8c:20:4d:c1_UPLAT,18:28:61:13:0d:9d_EROGLU,00:26:5a:52:0b:8c_RFKON_115,18:28:61:58:78:6a_Dlink_DAP-1360,REF_POINT
-70,-53,-53,-35,-50,-56,-65,-62,-51,-79,-47,-58,-50,-59,-59,-58,NaN,-63,-67,17
-70,-54,-53,-35,-51,-55,-66,-60,-49,-71,-48,-58,-49,-59,-56,-56,-77,-63,-67,17
-70,-55,-57,-35,-51,-55,-72,-61,-48,-71,-47,-58,-49,NaN,-65,-58,-77,-63,-70,17
-68,-54,-54,-35,-50,-55,-66,-61,-49,-79,-47,NaN,-47,NaN,-64,-58,NaN,-63,-70,17
-68,-55,-52,-34,-51,-55,-66,-60,-49,-77,-45,-59,-47,-58,-65,-58,NaN,-63,NaN,17
-68,-53,-52,-35,-51,-55,-66,-65,-48,-77,-46,-52,-48,-58,-60,-60,NaN,-63,NaN,17
-69,-54,-54,-35,-50,-54,-65,-62,-49,-78,-47,-57,-48,NaN,-58,-58,NaN,-71,NaN,17
-68,-52,-55,-34,-50,-56,-64,-62,-49,-78,-46,-52,-48,-57,-59,-58,-75,-71,NaN,17
-69,-52,-52,-35,-51,-56,-60,-60,-50,-78,-47,-52,-49,-58,-60,-58,-75,-63,NaN,17
-69,-52,-52,-35,-51,-56,-64,-62,-54,NaN,-47,-48,-49,-58,-60,-56,NaN,-63,NaN,17
-68,-53,-55,-34,-50,-56,-59,-58,-50,NaN,-47,-52,-48,-58,-60,-59,NaN,-63,NaN,17
-69,-53,-55,-35,-50,-56,-63,-59,-50,NaN,-46,-52,-50,NaN,-63,-58,NaN,-63,NaN,17
-68,-57,-54,-35,-50,-58,-64,-63,-49,NaN,-47,NaN,-49,NaN,-61,-59,NaN,-63,NaN,17
-68,-54,-52,-35,-50,-56,-64,-61,-49,NaN,-46,-53,-47,NaN,-58,-59,NaN,-62,NaN,17
-69,-59,-52,-35,-50,-58,NaN,-61,-46,-78,-46,-53,-46,NaN,-66,-58,-76,-63,-73,17
-69,-57,-50,-35,-48,-54,NaN,-59,-46,-78,-46,-52,-49,-59,-66,-61,-76,-63,-73,17
-67,-54,-54,-35,-50,-60,-64,-68,-49,NaN,-44,-53,-49,-58,-64,-58,NaN,NaN,NaN,17
-68,-54,-53,-35,-51,-54,-66,-61,-50,-72,-53,-54,-47,-55,-60,-59,NaN,-77,-68,17
-69,-53,-53,-35,-50,-53,-64,-61,-50,-79,-46,-57,-50,-55,-59,-59,NaN,-63,-69,17
-68,-54,-50,-35,-50,-57,-64,-62,-50,-75,-47,-60,-49,-58,-58,-58,NaN,-62,-69,17
-69,-54,-52,-35,-51,-57,-60,-63,-50,-79,-47,-60,-47,-59,-59,-58,-78,-61,-70,17
-69,-53,-52,-35,-57,-57,-60,-61,-51,-74,-46,-59,-49,-59,-60,-58,-74,-60,-70,17
-69,-54,-52,-35,-57,-55,NaN,-67,-50,-79,-47,-60,-50,-58,-60,-58,-74,-60,-68,17
-68,-53,-52,-35,-51,-54,-61,-62,-50,-79,-46,-65,-49,-57,-60,-56,NaN,-61,-71,17
-68,-54,-52,-35,-50,-73,-62,-60,-50,NaN,-47,-65,-51,-59,-60,-57,NaN,-60,-66,17
-68,-53,-52,-35,-50,-54,-62,-62,-50,-79,-47,-52,-49,-59,-60,-57,-78,-61,-66,17
-69,-53,-56,-35,-50,-55,-66,-65,-50,-79,-47,-52,-49,-55,-60,-59,-75,-60,-66,17
-68,-53,-52,-35,-51,-55,-66,-62,-49,-79,-47,-53,-49,-55,-59,-56,-75,-60,-66,17
-69,-54,-54,-35,-51,-54,-66,-62,-50,NaN,-47,-53,-49,-58,-59,-58,NaN,-60,-70,17
-69,-53,-56,-34,-50,-54,-66,NaN,-50,NaN,-47,-53,-49,-58,-60,-58,NaN,-61,-69,17
-69,-53,-51,-34,-51,-55,NaN,-55,-49,NaN,-49,-54,-49,-59,-60,-57,NaN,-61,-71,17
-68,-53,-49,-35,-51,-55,-63,-55,-49,-79,-50,-59,-48,-59,-58,-57,-71,-62,-71,17
-68,-53,-54,-34,-51,-55,-63,-70,-51,-79,-50,-59,-49,-59,-59,-56,-70,-60,NaN,17
-68,-52,-52,-35,-50,-56,-68,-62,-72,NaN,-43,-59,-49,NaN,-59,-57,-70,-60,-71,17
-68,-53,-52,-34,-57,-55,-63,-58,-49,NaN,-47,-60,-48,-58,-59,-58,NaN,-61,-71,17
-69,-53,-53,-35,-50,-53,-63,-60,-49,NaN,-51,-60,-49,-58,-59,-58,NaN,-61,-68,17
-68,-53,-51,-34,-50,-54,-66,-60,-50,-65,-47,-59,-49,-59,-59,-59,NaN,-60,-68,17
-68,-53,-51,-35,-50,-53,-66,-64,-51,-77,-50,-59,-50,-58,-58,-57,-74,-61,-72,17
-68,-53,-51,-35,-50,-53,-66,-60,-46,-77,-48,-59,-49,-57,-58,-58,-74,-60,-75,17
-62,-53,-50,-35,-50,-56,-63,-64,-48,-78,-45,NaN,-49,-58,-58,-58,NaN,-60,-75,17
-68,-54,-52,-34,-50,-55,-66,-61,-47,-78,-50,-56,-46,-59,-58,-55,NaN,-61,NaN,17
-68,-54,-51,-35,-51,-55,-65,-62,-46,-76,-49,-56,-51,-59,-58,-59,NaN,-61,NaN,17
-68,-54,-51,-35,-50,-54,-65,-62,-48,-78,-48,-56,-51,-57,-58,-58,NaN,-61,NaN,17
-67,-55,-69,-35,-52,-56,-66,-61,-48,-79,-45,-56,-51,-59,-58,-54,NaN,-60,-64,17
-69,-53,-51,-35,-51,-55,-66,-63,-47,-76,-51,-61,NaN,-58,-56,-58,-76,-59,-72,17
-69,-53,-51,-35,-50,-54,-67,-63,-47,-79,-47,-53,-49,-58,-58,-56,-76,-62,-72,17
-68,-54,-56,-35,-51,-54,-66,-63,-48,-79,-48,-54,-49,-58,-58,-58,NaN,-59,NaN,17
-69,-54,-51,-35,-51,-54,-66,-60,-49,NaN,-48,-54,-48,-59,-58,-58,NaN,-61,NaN,17
-69,-55,-52,-35,-51,-55,-66,-63,-47,NaN,-48,NaN,-48,-58,-58,-57,NaN,-59,-70,17
-69,-53,-51,-34,-51,-53,-66,-61,-48,-79,-47,-49,-48,-58,-55,-55,NaN,-61,-70,17
-69,-54,-53,-35,-51,-54,-67,-61,-87,-79,-49,-53,-47,-58,-58,-57,NaN,-60,NaN,17
-68,-53,-51,-35,-50,-55,-67,-62,-49,-79,-49,-53,-50,-59,-60,-57,NaN,-61,-69,17
-69,-53,-51,-35,-51,-56,-67,-62,-49,-78,-47,NaN,-49,-59,-59,-57,NaN,-60,-71,17
-68,-53,-51,-35,-50,-70,-66,-63,-49,-77,-47,-59,-49,-59,-62,-54,NaN,-61,-71,17
-69,-54,-50,-35,-51,-54,-66,-61,-61,-77,-45,-61,-50,-59,-61,-56,-75,-62,NaN,17
-68,-53,-52,-35,-50,-56,-66,-61,-47,-77,-48,-57,-52,-59,-61,-55,-75,-60,NaN,17
-69,-53,-51,-35,-51,-56,-61,-62,-49,-77,-47,-61,-50,-59,-62,-57,NaN,-62,-71,17
-69,-53,-51,-35,-50,-53,-66,-60,-50,NaN,-47,-66,-49,NaN,-62,-57,NaN,-61,-67,17
-68,-54,-51,-35,-48,-54,-66,-63,-47,-78,-47,-53,-50,NaN,-63,-56,-73,-61,-67,17
-68,-53,-51,-35,-50,-58,-66,-63,-47,-78,-46,-53,-48,-56,-62,-57,-73,-62,NaN,17
-57,-53,-50,-34,-90,-55,NaN,-61,-49,-78,-48,-53,-49,-59,-62,-56,NaN,-60,-70,17
-68,-53,-52,-34,-50,-56,NaN,-63,-48,-75,-48,-52,-49,-59,-63,-56,NaN,-62,-70,17
-69,-53,-49,-34,-51,-54,NaN,-58,-49,-77,-48,-52,-45,-59,-62,-58,NaN,-62,-68,17
-69,-53,-49,-35,-51,-56,NaN,-61,-50,-78,-49,-56,-46,-58,-62,-57,-75,-61,-68,17
-57,-55,-48,-41,-51,-51,-69,-61,-47,-74,-39,-45,-55,-61,-58,-51,-75,-56,-69,18
-57,-52,-46,-36,-54,-49,-69,-61,-56,-80,-35,-47,-48,-62,-59,-50,NaN,-56,NaN,18
-57,-53,-47,-36,-54,-49,-65,NaN,-54,-80,-34,-46,-48,-63,-59,-51,NaN,-56,-58,18
-57,-55,-48,-36,-54,-62,-65,NaN,-54,-79,-35,-52,-47,-62,-59,-50,NaN,-56,-58,18
-58,-52,-48,-37,-54,-49,-64,-63,-52,-79,-35,-47,-47,-61,-58,-50,NaN,-56,-61,18
-58,-53,-47,-36,-55,-55,-64,-62,-53,NaN,-34,-43,-47,-61,-61,-51,NaN,-55,-61,18
-58,-52,-49,-36,-54,-60,-60,-62,-52,NaN,-37,-44,-48,-64,-60,-48,NaN,-56,-61,18
-58,-54,-48,-37,-56,-49,-63,-63,-52,-78,-33,-41,-48,-66,-59,-47,NaN,-54,NaN,18
-58,-53,-47,-36,-55,-48,-60,-62,-53,-78,-34,-46,-48,-63,-58,-50,NaN,-71,-58,18
-58,-53,-47,-37,-55,-48,-60,-62,-52,-82,-34,-43,-48,-63,-60,-50,NaN,-55,-58,18
-59,-53,-47,-36,-55,-49,-64,-63,-53,-80,-34,-44,-42,-63,-59,-50,NaN,-55,NaN,18
-58,-53,-48,-37,-55,-49,-64,-61,-54,-80,-32,-44,-46,-63,-59,-50,NaN,-55,-60,18
-60,-55,-48,-36,-55,-48,-60,-62,-52,-80,-35,-43,-51,-63,-58,-51,NaN,-56,-60,18
-58,-53,-47,-43,-55,-49,-62,-62,-52,-84,-35,-44,-46,-63,-60,-50,-69,-56,-60,18
-58,-56,-47,-37,-56,-48,-60,-62,-52,-83,-35,-44,-48,-63,-61,-49,-69,-56,NaN,18
-58,-56,-47,-36,-54,-54,-65,-62,-51,-82,-35,-43,-48,-63,-58,-49,NaN,-56,-60,18
-58,-56,-46,-35,-55,-49,-59,-56,-52,-77,-35,-43,-46,-66,-61,-49,NaN,-55,-61,18
-58,-53,-48,-36,-60,-46,-59,-55,-61,-77,-34,-42,-51,-66,-60,-49,-74,-56,-59,18
-58,-53,-47,-37,-58,-48,NaN,-61,-52,-84,-35,-47,-49,NaN,-59,-48,-74,-50,-60,18
-58,-54,-62,-39,-58,-48,-63,-63,-54,-81,-35,-44,-48,-63,-61,-52,-70,-73,-60,18
-58,-56,-44,-40,-55,-48,-66,-60,-52,-79,-35,-43,-68,-63,-90,-51,-71,-55,NaN,18
-58,-54,-44,-35,-57,-49,-58,-59,-46,-79,-35,-43,-45,NaN,-59,-49,-72,-57,NaN,18
-58,-52,NaN,-37,-55,-49,-64,-59,-53,NaN,-34,-44,-45,NaN,-60,-53,-70,-55,NaN,18
-58,-53,-45,-36,-55,-48,-64,-62,-57,NaN,-34,-44,-46,-63,-58,-50,-70,-56,NaN,18
-58,-53,-60,-36,-55,-48,-64,-63,-49,-79,-35,-44,-47,-63,-59,-49,-70,-56,-60,18
-58,-53,-47,-36,-58,-49,-63,-62,-52,-78,-34,-44,-48,-63,-59,-50,NaN,-56,-61,18
-58,-52,-52,-36,-55,-49,-63,-62,-52,-80,-34,-43,-47,-61,-59,-49,NaN,-56,-60,18
-58,-52,-44,-37,-55,-48,-60,-62,-52,-81,-35,-43,-49,-62,-57,-49,NaN,-56,-60,18
-58,-51,-47,-37,-56,-48,-64,-62,NaN,-81,-36,-43,-49,-61,-60,-48,NaN,-56,NaN,18
-62,-55,-52,-35,-52,-47,-64,-64,-51,-80,-35,-44,-49,-61,-59,-50,NaN,-54,NaN,18
-57,-52,-52,-36,-51,-50,-57,-62,-52,-69,-35,-44,NaN,-62,-58,-55,-69,-58,NaN,18
-58,-53,-47,-36,-55,-61,-60,-63,-52,-76,-35,-43,-48,-62,-59,-49,-69,-56,-61,18
-59,-53,-46,-37,-58,-48,-62,-62,-53,-77,-35,-43,-46,-62,-57,-50,-69,-56,-61,18
-59,-54,-47,-37,-55,-49,-64,-64,-53,-69,-35,-43,-48,-67,-58,-50,-69,-57,NaN,18
-58,-53,-46,-37,-55,-50,-64,-64,-53,-79,-31,-42,-51,-67,-58,-49,-68,-56,NaN,18
-59,-54,-48,-37,-58,-49,-64,-63,-51,-75,-35,-43,-48,NaN,-60,-50,-68,-56,NaN,18
-59,-54,-46,-36,-55,-48,NaN,-63,-51,-71,-34,-43,-48,NaN,-59,-59,-70,-56,-60,18
-58,-54,-47,-37,-54,-49,NaN,-63,-51,-71,-32,-42,-48,NaN,-58,-49,-70,-56,-60,18
-58,-53,-49,-36,-53,-49,-61,-63,-53,-81,-34,-43,-48,NaN,-61,-50,NaN,-56,NaN,18
-58,-53,-46,-36,-54,-48,-63,-64,-53,-69,-34,-46,-48,-63,-60,-50,-67,-56,-59,18
-58,-54,-47,-37,-54,-63,-63,-64,-52,-69,-35,-47,-49,-62,-58,-51,-67,-63,-59,18
-58,-53,-48,-36,-54,-49,-60,-63,-52,-80,-34,-47,-48,-61,-61,-50,-69,-56,-59,18
-57,-52,-47,-37,-54,-48,-57,-63,-53,-81,-36,-46,-47,-59,-57,-51,-69,-57,-59,18
-59,-53,-50,-35,-56,-48,-57,-62,-60,-78,-36,-46,-48,-59,-58,-53,NaN,-56,-60,18
-58,-54,-48,-36,-55,-49,-65,-62,-55,-80,-35,-47,-49,NaN,-58,-47,-73,-57,-60,18
-58,-54,-48,-36,-53,-48,-59,-60,-55,-80,-36,-52,-49,NaN,-59,-47,-73,-55,NaN,18
-60,-54,-47,-38,-54,-49,-64,-65,-59,-81,-35,-47,-48,NaN,-62,-48,NaN,-55,NaN,18
-59,-55,-47,-39,-53,-55,-63,-63,-59,-81,-36,-47,-49,NaN,-60,-47,-73,-56,-61,18
-60,-54,-49,-43,-57,-48,-63,-62,-59,-81,-35,-45,-47,NaN,-57,-49,-73,-54,-60,18
-60,-56,-48,-37,-56,-45,-63,-60,-55,NaN,-35,-48,-48,NaN,-60,-48,NaN,-74,-60,18
-59,-55,-48,-39,-57,-48,-63,-63,-57,NaN,-35,-47,-48,NaN,-58,-47,NaN,-56,NaN,18
-58,-52,-48,-40,-53,-51,-62,-62,-57,NaN,-34,-48,-52,-60,-57,-48,NaN,-56,-59,18
-58,-52,-48,-38,-53,-50,-62,-61,-54,NaN,-34,-49,-48,-60,-57,-49,NaN,-58,-59,18
-58,-52,-45,-36,-55,-47,NaN,-64,-54,NaN,-35,-49,-48,-67,-60,-50,NaN,-55,NaN,18
-59,-52,-61,-36,-55,-50,-59,-63,-54,-79,-32,-47,-48,-65,-57,-51,NaN,-56,NaN,18
-59,-53,-47,-36,-55,-49,-56,-63,-54,-77,-32,-47,-51,-65,-60,-51,-68,-56,-60,18
-57,-54,-47,-36,-55,-49,-63,-63,-54,-82,-34,-47,-48,-63,-59,-51,-69,-56,-60,18
-57,-53,-48,NaN,-54,-48,-60,-63,-53,-82,-35,-46,-45,-61,-58,-51,-70,-56,-60,18
-57,-55,-46,-37,-55,-48,-60,-62,-54,NaN,-35,-46,-47,-61,-58,-50,-70,-57,-60,18
-57,-54,-46,-36,-54,-49,NaN,-63,-57,-79,-35,-44,-47,NaN,-60,-51,NaN,-56,-60,18
-58,-54,-49,-37,-56,-50,-66,-64,-54,-82,-33,-43,-45,-63,-62,-50,NaN,-56,-61,18
-56,-54,-47,-37,-55,-50,-65,-64,-55,-80,-35,-43,-45,-63,-58,-49,NaN,-56,-61,18
-58,-55,-51,-43,-55,-49,-64,-59,-56,-80,-35,-44,-47,-65,-58,-50,NaN,-56,NaN,18
-58,-57,-48,-36,-58,-49,-64,-72,-55,NaN,-34,-44,-47,-65,-58,-50,NaN,-56,-61,18
-58,-56,-51,-36,-55,-50,-62,-64,-55,-80,-78,-44,-47,NaN,-60,-50,NaN,-56,-61,18
-58,-57,-51,-37,-55,-50,-64,-66,-55,-80,-78,-43,-48,NaN,-59,-50,-69,-56,-59,18
-58,-56,-48,-37,-55,-49,-64,-66,-55,NaN,-33,-45,-47,NaN,-58,-51,-68,-56,-59,18
-57,-52,-48,-36,NaN,-50,-59,-64,-57,NaN,-35,-45,-47,-61,-58,-51,-68,-56,NaN,18
-58,-54,-48,-37,-56,-46,-63,-64,-55,NaN,-34,-47,-89,-61,-60,-52,NaN,-56,-59,18
-58,-55,-48,-36,-91,-48,-58,-63,-55,NaN,-34,-45,-51,-63,-61,-50,-70,NaN,-59,18
-57,-52,-49,-36,-55,-49,-63,-65,-54,-78,-34,-47,-47,-63,-58,-51,-69,-56,NaN,18
-57,-53,-48,-38,-55,-49,-63,-62,-56,-78,-34,-47,-47,NaN,-60,-50,-69,-55,NaN,18
-58,-53,-47,-37,-55,-50,-60,-64,-56,-80,-33,-47,-46,NaN,-58,-50,-66,-55,NaN,18
-57,-55,-48,-43,-55,-49,-59,-63,-61,-80,-35,-43,-47,-61,-59,-51,-68,-56,NaN,18
-57,-55,-48,-37,-55,-49,-59,-64,-55,-80,-35,-42,-48,-63,-59,-49,-70,-55,-59,18
-57,-55,-48,-37,-55,-48,-63,-64,-54,NaN,-35,-43,-47,-63,-61,-51,-70,-56,-59,18
-57,-55,-48,-36,-55,-49,-63,-64,-54,NaN,-35,-43,-47,-63,-59,-50,NaN,-56,-59,18
-58,-55,-49,-37,-58,-50,NaN,-63,-54,-75,-35,-42,-48,-63,-61,-50,-71,-55,-59,18
-58,-54,-48,-37,-55,-50,-62,-61,-54,-75,-35,-55,-48,NaN,-61,-50,-72,-60,NaN,18
-58,-54,-48,-36,-54,-50,-60,-69,-54,NaN,-33,-43,-48,NaN,-60,-48,-72,-56,NaN,18
-71,-66,-60,-42,-66,-59,-75,-67,-63,NaN,-31,-58,-53,-63,-84,-56,-78,-47,-68,19
-73,-61,-56,-42,-64,-58,-72,-68,-64,NaN,-31,-60,-54,-63,NaN,-53,-71,-44,NaN,19
-70,-61,-56,-38,-64,-62,-72,-67,-67,NaN,-31,-60,-56,-57,NaN,-52,-71,-44,-63,19
-71,-62,-56,-38,-69,-60,-70,-66,-67,NaN,-31,-62,-57,-57,-82,-52,NaN,-44,-63,19
-71,-64,-54,-38,-70,-61,-72,-66,-67,NaN,-77,-62,-53,-57,-82,-54,NaN,-44,-65,19
-69,-63,-55,-38,-68,-58,-72,-66,-66,NaN,-32,-58,-54,-57,-80,-53,NaN,-44,-66,19
-72,-63,-54,-40,-71,-60,-72,-66,-68,NaN,-35,-58,-56,-58,-84,-53,NaN,-44,-66,19
-71,-65,-56,-43,-70,-64,-72,NaN,-68,NaN,-31,-58,-52,-58,-81,-52,NaN,-44,NaN,19
-72,-61,-55,-39,-71,-60,-72,NaN,-68,NaN,-33,-56,-57,-57,-80,-53,NaN,-44,NaN,19
-71,-61,-54,-39,-70,-61,-72,-67,-66,NaN,-33,-55,-55,-57,-80,-53,NaN,-43,-66,19
-72,-62,-57,-39,-69,-63,-72,-68,-67,NaN,-31,-57,-55,-58,-82,-51,-72,-45,-66,19
-70,-62,-56,-38,-70,-60,-72,-69,-66,NaN,-32,-59,-55,-58,-82,-53,-72,-44,NaN,19
-71,-65,-53,-42,-68,-63,-71,-69,-63,NaN,-35,-59,-58,NaN,NaN,-53,-68,-45,-70,19
-70,-68,-65,-40,-65,-61,-78,-67,-67,NaN,-33,NaN,-54,NaN,-79,-52,-68,-44,-65,19
-70,-65,-57,-38,-70,-66,-78,-66,-70,NaN,-32,-57,-68,NaN,-81,-53,-87,-44,-65,19
-73,-63,-55,-42,-70,-66,NaN,-75,-67,-91,-32,-57,-57,-58,-81,-52,-87,-44,-66,19
-72,-63,-55,-39,-70,NaN,NaN,-75,-64,-91,-34,-58,-57,-58,-81,-53,NaN,-44,-66,19
-71,-63,-55,-41,-68,-63,NaN,-68,-66,NaN,-34,-54,-55,-71,-77,-51,NaN,-44,NaN,19
-69,-64,-53,-39,-68,-61,-72,-72,-64,NaN,-33,-56,-55,-71,-77,-52,NaN,-44,NaN,19
-72,-65,-56,-39,-70,-60,-72,-67,-66,NaN,-30,-56,-55,NaN,NaN,-52,NaN,-44,NaN,19
-71,-64,-55,-94,-70,-67,-75,-72,-67,NaN,-31,-56,-55,-59,-80,-50,NaN,-44,-65,19
-71,-64,-55,-39,NaN,-71,-75,-67,-62,NaN,-33,-58,NaN,-59,-80,-51,-90,-44,-70,19
-71,-62,-56,-39,-70,-63,NaN,-67,-66,NaN,-33,-58,-51,NaN,-79,-51,-90,-44,-70,19
-69,-60,-56,-39,-69,-62,NaN,-68,-66,NaN,-31,-58,-51,-60,-80,-52,NaN,-45,NaN,19
-70,-64,-58,-40,-70,-65,-75,-67,-67,NaN,-30,-57,NaN,-59,-80,-50,NaN,-47,NaN,19
-70,-61,-57,-40,-70,-64,-75,-69,-65,NaN,-50,-56,NaN,-59,-80,-53,NaN,-44,-67,19
-67,-63,-57,-45,-67,-57,-75,-66,-65,NaN,-33,-55,NaN,NaN,-81,-52,NaN,-44,-66,19
-70,-62,-57,-41,-70,-61,NaN,-73,-65,NaN,-30,-56,NaN,-60,-82,-53,NaN,-44,-66,19
-70,-64,-57,-39,-69,-58,-72,-71,-65,NaN,-34,-58,NaN,-60,-79,-53,NaN,-44,-66,19
-70,-62,-56,-39,-68,-59,-72,-66,-66,NaN,-33,-58,NaN,-59,-77,-53,NaN,-44,-69,19
-69,-63,-56,-39,-69,-61,-74,-66,-65,NaN,-33,-57,-57,-59,-81,-53,NaN,-44,-69,19
-69,-66,-57,-41,-69,-58,-72,-72,-67,NaN,-31,-57,-55,-59,-81,-52,NaN,-44,-66,19
-70,-65,-57,-40,-69,-59,-72,-70,-67,NaN,-30,-57,-55,-58,-81,-53,NaN,-44,-66,19
-69,-64,-57,-40,-69,-58,NaN,-70,-67,NaN,-32,-57,-56,-58,-65,-53,NaN,-52,-65,19
-69,-63,-58,-41,-69,-56,NaN,-72,-68,NaN,-34,-57,-56,NaN,-80,-52,NaN,-44,-65,19
-71,-63,-56,-39,-68,-56,-76,-72,-69,NaN,-30,-57,-57,-58,-81,-52,NaN,-43,-66,19
-70,-70,-52,-40,-68,-58,-76,-67,-65,NaN,-30,-58,-55,-58,-81,-53,NaN,-44,-66,19
-72,-62,-56,-39,-69,-60,NaN,-68,-66,NaN,-30,-58,-55,-58,NaN,-52,NaN,-44,NaN,19
-70,-62,-55,-40,-66,-60,NaN,-68,-64,NaN,-33,-58,-55,-58,-83,-51,NaN,-47,NaN,19
-69,-65,-57,-45,-67,-61,-79,-68,-63,NaN,-33,-58,-55,-59,-80,-52,NaN,-43,NaN,19
-71,-64,-58,-40,-68,-58,-76,-67,-67,NaN,-31,-52,NaN,-59,-80,-52,NaN,-44,-64,19
-70,-63,-57,-40,-68,-58,-77,-65,-68,NaN,-30,-52,NaN,NaN,-81,-52,NaN,-44,-65,19
-70,-66,-55,-40,-67,-60,-75,-72,-66,NaN,-32,-50,NaN,-59,-81,-52,NaN,-43,-63,19
-68,-66,-59,-40,-68,-59,-74,-72,-67,NaN,-33,-50,-59,-59,-80,-53,NaN,-44,-67,19
-70,-64,-58,-41,-69,-59,-74,-75,-64,NaN,-31,-51,-59,NaN,-83,-53,NaN,-43,-67,19
-70,-66,-60,-40,-68,-61,NaN,-73,-64,NaN,-31,-51,NaN,NaN,-81,-53,NaN,-44,-66,19
-69,-65,-58,-41,-69,-61,NaN,-71,-65,NaN,-31,-90,NaN,-58,-81,-51,NaN,-44,-66,19
-69,-66,-57,-40,-69,-53,-76,-69,-64,NaN,-33,-50,-57,-59,-81,-53,-79,-44,NaN,19
-69,-67,-53,-40,-68,-59,-76,-74,-60,NaN,-30,-50,-57,-59,-82,-51,-79,-44,-65,19
-68,-65,-56,-40,-68,-59,-75,-67,-65,NaN,-31,-50,-56,-59,-83,-52,NaN,-44,-65,19
-68,-66,-55,-40,-69,-60,-75,-65,-63,NaN,-32,-50,-57,-70,-81,-53,NaN,-44,NaN,19
-68,-66,-56,-42,-67,-58,-74,-65,-66,NaN,-33,-50,-54,-58,-80,-52,NaN,-44,NaN,19
-68,-66,-55,-41,-67,-58,-74,NaN,-68,NaN,-30,-55,-58,-58,-80,-53,NaN,-44,NaN,19
-71,-66,-58,-40,-68,-58,-74,NaN,-65,NaN,-30,-55,-58,-59,-81,-52,NaN,-44,NaN,19
-68,-67,-58,-41,-68,-63,-76,-67,-66,NaN,-30,-55,NaN,-70,-84,-52,NaN,-44,NaN,19
-69,-65,-57,-39,-67,-63,-75,-66,-70,NaN,-32,-55,NaN,-70,-84,-53,NaN,-44,-70,19
-68,-65,-57,-40,-68,-58,-77,-66,-67,NaN,-30,-56,-53,NaN,NaN,-52,-73,-44,-70,19
-69,-64,-57,-40,-68,-58,-74,-71,-66,NaN,-32,-55,-53,-57,NaN,-53,-73,-51,NaN,19
-68,-65,-55,-40,-68,-56,-73,-74,-65,NaN,-33,-53,-53,-57,-81,-53,NaN,-44,-65,19
-68,-68,-57,-40,-68,-59,-73,-70,-66,NaN,-32,-50,-57,NaN,-81,-52,NaN,-43,-65,19
-69,-69,-57,-41,-68,-56,-77,-91,-68,NaN,-33,-50,-57,-68,-80,-53,NaN,-44,NaN,19
-67,-63,-55,-39,-69,-58,-74,-68,-67,NaN,-33,-50,-57,-59,-83,-54,NaN,-44,NaN,19
-68,-64,-55,-41,-66,-58,-79,-66,-59,NaN,-31,-50,-54,-60,-83,-55,NaN,-45,NaN,19
-69,-65,-55,-41,-68,NaN,-79,-70,-64,NaN,-31,-49,-52,-60,-82,-54,NaN,-44,NaN,19
-69,-63,-54,-39,-69,-59,NaN,-67,-63,NaN,-31,-50,-52,NaN,-82,-54,NaN,-44,NaN,19
-69,-63,-54,-39,-68,-56,NaN,-68,-65,NaN,-33,-59,-52,-58,NaN,-53,-72,-44,-65,19
-68,-62,-54,-41,-68,-60,-77,-68,-67,NaN,-33,-59,-58,-59,-75,-55,-72,-45,-65,19
-69,-65,-54,-39,-69,-60,-75,-77,-67,NaN,-33,-57,-55,-70,-79,-54,NaN,-47,-64,19
-68,-65,-56,-39,-71,-60,-75,-77,-65,NaN,-33,-56,-55,-70,-78,-53,-73,-44,-64,19
-69,-64,-56,-41,-67,-72,-73,-71,-65,NaN,-31,-57,-57,-57,-78,-54,-73,-44,NaN,19
-70,-63,-53,-39,-67,-64,-73,-68,-65,NaN,-31,-57,-57,-57,NaN,-54,-72,-44,NaN,19
-68,-63,-55,-40,-68,-61,-70,-71,-66,NaN,-32,-57,-57,-69,-79,-54,-72,-44,-66,19
-69,-63,-55,-39,-70,-63,-74,-72,-64,NaN,-32,-58,NaN,-69,-79,-54,-75,-44,-66,19
-69,-64,-54,-39,-70,-63,-74,-72,-66,NaN,-33,-56,NaN,NaN,-80,-57,-75,-44,-64,19
-69,-67,-56,-42,-69,-63,NaN,-68,-72,NaN,-30,-61,-55,-57,-80,-50,NaN,-44,-64,19
-69,-63,-55,-40,-70,-62,-74,-72,-66,NaN,-31,-56,-55,-56,NaN,-50,-74,-44,-64,19
-70,-63,-55,-39,-69,-66,-74,-74,-70,NaN,-32,-55,-56,-56,-78,-51,-77,-44,NaN,19
