@relation 'LogDosyasi_Samsung_Tablet_Train_MF-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
-1.92,-17.459999,-24.539999,19
-1.8,-17.639999,-24.84,19
-1.92,-17.879999,-24.84,19
-1.92,-17.1,-25.379999,19
-1.92,-17.699999,-25.139999,19
-2.4,-18.48,-24.959999,19
-2.4,-18.84,-25.379999,19
-2.16,-18.719999,-25.379999,19
-2.34,-18.539999,-25.199999,19
-2.64,-18.539999,-25.199999,19
-2.76,-18.42,-24.9,19
-2.28,-18,-24.6,19
-1.8,-17.639999,-24.779999,19
-2.1,-18.059999,-24.6,19
-2.58,-18.24,-25.019999,19
-2.34,-17.940001,-25.139999,19
-1.98,-18.24,-25.08,19
-1.92,-17.879999,-25.139999,19
-1.92,-17.699999,-25.98,19
-2.04,-17.940001,-25.68,19
-1.92,-18.24,-24.9,19
-2.1,-18.48,-24.84,19
-1.8,-18.059999,-25.139999,19
-1.8,-17.699999,-24.84,19
-1.92,-18.299999,-24.66,19
-1.98,-17.699999,-24.539999,19
-2.1,-18.18,-24.959999,19
-1.74,-18.059999,-25.199999,19
-1.62,-18,-25.08,19
-2.1,-18.48,-25.199999,19
-2.22,-17.940001,-25.139999,19
-2.52,-18.119999,-25.5,19
